EURUSD_date,DEbond_date,USbond_date,EUR_open,EUR_close,EUR_delta,USbond_open,USbond_close,USbond_delta,DEbond_open,DEbond_close,DEbond_delta
8/22/2014,8/15/2014,8/15/2014,1.3392,1.3243,0.0149,2.438,2.347,0.091,1.07,0.955,0.115
8/29/2014,8/22/2014,8/22/2014,1.3191,1.3139,0.0052,2.366,2.403,-0.037,0.986,0.983,0.003
9/5/2014,8/29/2014,8/29/2014,1.3129,1.2951,0.0178,2.386,2.338,0.048,0.961,0.891,0.07
9/12/2014,9/5/2014,9/5/2014,1.2954,1.2948,0.0006,2.394,2.462,-0.068,0.891,0.929,-0.038
9/19/2014,9/12/2014,9/12/2014,1.2967,1.2836,0.0131,2.437,2.614,-0.177,0.934,1.084,-0.15
9/26/2014,9/19/2014,9/19/2014,1.2828,1.2683,0.0145,2.605,2.587,0.018,1.086,1.043,0.043
10/3/2014,9/26/2014,9/26/2014,1.2682,1.2511,0.0171,2.564,2.533,0.031,1.021,0.972,0.049
10/10/2014,10/3/2014,10/3/2014,1.2512,1.2613,-0.0101,2.499,2.447,0.052,0.97,0.903,0.067
10/17/2014,10/10/2014,10/10/2014,1.2628,1.276,-0.0132,2.432,2.307,0.125,0.914,0.889,0.025
10/24/2014,10/17/2014,10/17/2014,1.2756,1.2667,0.0089,2.192,2.195,-0.003,0.875,0.859,0.016
10/31/2014,10/24/2014,10/24/2014,1.2676,1.2523,0.0153,2.185,2.276,-0.091,0.856,0.891,-0.035
11/7/2014,10/31/2014,10/31/2014,1.2509,1.2452,0.0057,2.262,2.328,-0.066,0.901,0.843,0.058
11/14/2014,11/7/2014,11/7/2014,1.2463,1.2526,-0.0063,2.325,2.312,0.013,0.817,0.819,-0.002
11/21/2014,11/14/2014,11/14/2014,1.2518,1.2388,0.013,2.294,2.319,-0.025,0.817,0.785,0.032
11/28/2014,11/21/2014,11/21/2014,1.237,1.2443,-0.0073,2.31,2.315,-0.005,0.771,0.771,0
12/5/2014,11/28/2014,11/28/2014,1.2445,1.2287,0.0158,2.331,2.194,0.137,0.773,0.703,0.07
12/12/2014,12/5/2014,12/5/2014,1.2285,1.2453,-0.0168,2.157,2.31,-0.153,0.697,0.782,-0.085
12/19/2014,12/12/2014,12/12/2014,1.2474,1.2225,0.0249,2.31,2.103,0.207,0.782,0.625,0.157
12/26/2014,12/19/2014,12/19/2014,1.2221,1.2177,0.0044,2.132,2.176,-0.044,0.63,0.595,0.035
1/2/2015,12/26/2014,12/26/2014,1.2177,1.2003,0.0174,2.185,2.248,-0.063,0.593,0.593,0
1/9/2015,1/2/2015,1/2/2015,1.1948,1.1843,0.0105,2.223,2.121,0.102,0.586,0.499,0.087
1/16/2015,1/9/2015,1/9/2015,1.1863,1.1565,0.0298,2.102,1.969,0.133,0.505,0.494,0.011
1/23/2015,1/16/2015,1/16/2015,1.1563,1.1211,0.0352,1.964,1.814,0.15,0.494,0.455,0.039
1/30/2015,1/23/2015,1/23/2015,1.1146,1.1298,-0.0152,1.827,1.817,0.01,0.464,0.367,0.097
2/6/2015,1/30/2015,1/30/2015,1.1311,1.1318,-0.0007,1.813,1.671,0.142,0.343,0.303,0.04
2/13/2015,2/6/2015,2/6/2015,1.1312,1.14,-0.0088,1.674,1.939,-0.265,0.318,0.375,-0.057
2/20/2015,2/13/2015,2/13/2015,1.1398,1.1382,0.0016,1.924,2.05,-0.126,0.363,0.343,0.02
2/27/2015,2/20/2015,2/20/2015,1.138,1.1189,0.0191,2.007,2.113,-0.106,0.349,0.366,-0.017
3/6/2015,2/27/2015,2/27/2015,1.118,1.0849,0.0331,2.101,1.993,0.108,0.385,0.329,0.056
3/13/2015,3/6/2015,3/6/2015,1.0838,1.0493,0.0345,2.016,2.241,-0.225,0.336,0.393,-0.057
3/20/2015,3/13/2015,3/13/2015,1.0498,1.0822,-0.0324,2.229,2.118,0.111,0.38,0.257,0.123
3/27/2015,3/20/2015,3/20/2015,1.084,1.0889,-0.0049,2.091,1.932,0.159,0.263,0.185,0.078
4/3/2015,3/27/2015,3/27/2015,1.0889,1.097,-0.0081,1.9233,1.9597,-0.0364,0.174,0.209,-0.035
4/10/2015,4/3/2015,4/3/2015,1.0994,1.0606,0.0388,1.9527,1.9143,0.0384,0.198,0.195,0.003
4/17/2015,4/10/2015,4/10/2015,1.0596,1.0818,-0.0222,1.8295,1.9508,-0.1213,0.185,0.156,0.029
4/24/2015,4/17/2015,4/17/2015,1.0812,1.0866,-0.0054,1.9386,1.8653,0.0733,0.151,0.078,0.073
5/1/2015,4/24/2015,4/24/2015,1.0867,1.1212,-0.0345,1.8618,1.9086,-0.0468,0.068,0.157,-0.089
5/8/2015,5/1/2015,5/1/2015,1.1195,1.1208,-0.0013,1.9034,2.1135,-0.2101,0.137,0.365,-0.228
5/15/2015,5/8/2015,5/8/2015,1.1201,1.1448,-0.0247,2.1207,2.1514,-0.0307,0.376,0.548,-0.172
5/22/2015,5/15/2015,5/15/2015,1.1444,1.101,0.0434,2.1496,2.1442,0.0054,0.539,0.626,-0.087
5/29/2015,5/22/2015,5/22/2015,1.0978,1.098,-0.0002,2.1477,2.2145,-0.0668,0.638,0.604,0.034
6/5/2015,5/29/2015,5/29/2015,1.0981,1.1113,-0.0132,2.2039,2.1249,0.079,0.595,0.488,0.107
6/12/2015,6/5/2015,6/5/2015,1.1099,1.1254,-0.0155,2.1249,2.4094,-0.2845,0.488,0.843,-0.355
6/19/2015,6/12/2015,6/12/2015,1.1216,1.1345,-0.0129,2.3968,2.3954,0.0014,0.864,0.838,0.026
6/26/2015,6/19/2015,6/19/2015,1.1368,1.1171,0.0197,2.3289,2.2577,0.0712,0.785,0.753,0.032
7/3/2015,6/26/2015,6/26/2015,1.0989,1.1107,-0.0118,2.3113,2.4763,-0.165,0.813,0.923,-0.11
7/10/2015,7/3/2015,7/3/2015,1.0999,1.1146,-0.0147,2.3278,2.3823,-0.0545,0.751,0.793,-0.042
7/17/2015,7/10/2015,7/10/2015,1.114,1.0845,0.0295,2.2975,2.399,-0.1015,0.729,0.897,-0.168
7/24/2015,7/17/2015,7/17/2015,1.0832,1.0978,-0.0146,2.3845,2.3469,0.0376,0.887,0.789,0.098
7/31/2015,7/24/2015,7/24/2015,1.0977,1.098,-0.0003,2.3614,2.2624,0.099,0.795,0.692,0.103
8/7/2015,7/31/2015,7/31/2015,1.0981,1.096,0.0021,2.2588,2.1801,0.0787,0.695,0.645,0.05
8/14/2015,8/7/2015,8/7/2015,1.0961,1.1109,-0.0148,2.198,2.1659,0.0321,0.656,0.662,-0.006
8/21/2015,8/14/2015,8/14/2015,1.1115,1.1367,-0.0252,2.1891,2.2013,-0.0122,0.671,0.658,0.013
8/28/2015,8/21/2015,8/21/2015,1.1376,1.1188,0.0188,2.1889,2.0365,0.1524,0.653,0.564,0.089
9/4/2015,8/28/2015,8/28/2015,1.1178,1.1143,0.0035,2.0017,2.1842,-0.1825,0.539,0.743,-0.204
9/11/2015,9/4/2015,9/4/2015,1.1156,1.1339,-0.0183,2.1683,2.1279,0.0404,0.736,0.67,0.066
9/18/2015,9/11/2015,9/11/2015,1.1338,1.1284,0.0054,2.1491,2.1884,-0.0393,0.662,0.655,0.007
9/25/2015,9/18/2015,9/18/2015,1.1287,1.1205,0.0082,2.183,2.1336,0.0494,0.659,0.663,-0.004
10/2/2015,9/25/2015,9/25/2015,1.1193,1.1207,-0.0014,2.1478,2.1658,-0.018,0.663,0.649,0.014
10/9/2015,10/2/2015,10/2/2015,1.1218,1.1359,-0.0141,2.1551,1.9964,0.1587,0.633,0.512,0.121
10/16/2015,10/9/2015,10/9/2015,1.1361,1.1354,0.0007,1.9876,2.0917,-0.1041,0.515,0.615,-0.1
10/23/2015,10/16/2015,10/16/2015,1.1357,1.101,0.0347,2.0563,2.0369,0.0194,0.613,0.548,0.065
10/30/2015,10/23/2015,10/23/2015,1.102,1.1003,0.0017,2.0281,2.0884,-0.0603,0.551,0.513,0.038
11/6/2015,10/30/2015,10/30/2015,1.1032,1.0745,0.0287,2.0742,2.1457,-0.0715,0.507,0.52,-0.013
11/13/2015,11/6/2015,11/6/2015,1.0731,1.0751,-0.002,2.1439,2.3289,-0.185,0.517,0.694,-0.177
11/20/2015,11/13/2015,11/13/2015,1.0737,1.0646,0.0091,2.329,2.2658,0.0632,0.6952,0.5598,0.1354
11/27/2015,11/20/2015,11/20/2015,1.0643,1.0593,0.005,2.2482,2.2623,-0.0141,0.5469,0.4802,0.0667
12/4/2015,11/27/2015,11/27/2015,1.0591,1.0874,-0.0283,2.2746,2.2218,0.0528,0.4902,0.4611,0.0291
12/11/2015,12/4/2015,12/4/2015,1.0876,1.099,-0.0114,2.2306,2.2711,-0.0405,0.4614,0.6802,-0.2188
12/18/2015,12/11/2015,12/11/2015,1.0972,1.087,0.0102,2.2817,2.1288,0.1529,0.679,0.5411,0.1379
12/25/2015,12/18/2015,12/18/2015,1.086,1.0952,-0.0092,2.1795,2.2058,-0.0263,0.5603,0.5492,0.0111
1/1/2016,12/25/2015,12/25/2015,1.09625,1.08605,0.0102,2.2146,2.2446,-0.03,0.5666,0.6279,-0.0613
1/8/2016,1/1/2016,1/1/2016,1.08672,1.09207,-0.00535,2.2481,2.2694,-0.0213,0.6122,0.6309,-0.0187
1/15/2016,1/8/2016,1/8/2016,1.09446,1.09187,0.00259,2.2357,2.1156,0.1201,0.5705,0.5141,0.0564
1/22/2016,1/15/2016,1/15/2016,1.09119,1.07975,0.01144,2.1261,2.0382,0.0879,0.5268,0.4732,0.0536
1/29/2016,1/22/2016,1/22/2016,1.07929,1.08331,-0.00402,2.0784,2.054,0.0244,0.482,0.48,0.002
2/5/2016,1/29/2016,1/29/2016,1.08297,1.11534,-0.03237,2.0536,1.9209,0.1327,0.482,0.326,0.156
2/12/2016,2/5/2016,2/5/2016,1.11459,1.12549,-0.0109,1.9104,1.8357,0.0747,0.313,0.296,0.017
2/19/2016,2/12/2016,2/12/2016,1.12389,1.11316,0.01073,1.858,1.7516,0.1064,0.298,0.263,0.035
2/26/2016,2/19/2016,2/19/2016,1.11165,1.09383,0.01782,1.7792,1.7449,0.0343,0.298,0.204,0.094
3/4/2016,2/26/2016,2/26/2016,1.09171,1.10019,-0.00848,1.7552,1.7658,-0.0106,0.205,0.146,0.059
3/11/2016,3/4/2016,3/4/2016,1.09966,1.11502,-0.01536,1.7451,1.8776,-0.1325,0.146,0.24,-0.094
3/18/2016,3/11/2016,3/11/2016,1.11653,1.12737,-0.01084,1.8829,1.9857,-0.1028,0.207,0.271,-0.064
3/25/2016,3/18/2016,3/18/2016,1.12738,1.11778,0.0096,1.9698,1.8767,0.0931,0.269,0.214,0.055
4/1/2016,3/25/2016,3/25/2016,1.11646,1.13907,-0.02261,1.875,1.9,-0.025,0.221,0.182,0.039
4/8/2016,4/1/2016,4/1/2016,1.13962,1.13999,-0.00037,1.9054,1.781,0.1244,0.18,0.147,0.033
4/15/2016,4/8/2016,4/8/2016,1.1407,1.12835,0.01235,1.7548,1.7184,0.0364,0.124,0.102,0.022
4/22/2016,4/15/2016,4/15/2016,1.12955,1.12254,0.00701,1.7202,1.7518,-0.0316,0.099,0.128,-0.029
4/29/2016,4/22/2016,4/22/2016,1.12232,1.14463,-0.02231,1.7273,1.886,-0.1587,0.117,0.235,-0.118
5/6/2016,4/29/2016,4/29/2016,1.14609,1.14011,0.00598,1.8772,1.828,0.0492,0.217,0.29,-0.073
5/13/2016,5/6/2016,5/6/2016,1.13974,1.13118,0.00856,1.8192,1.7789,0.0403,0.268,0.148,0.12
5/20/2016,5/13/2016,5/13/2016,1.13037,1.12176,0.00861,1.7842,1.702,0.0822,0.167,0.129,0.038
5/27/2016,5/20/2016,5/20/2016,1.122,1.11113,0.01087,1.7121,1.8471,-0.135,0.152,0.174,-0.022
6/3/2016,5/27/2016,5/27/2016,1.11146,1.13556,-0.0241,1.8402,1.851,-0.0108,0.162,0.146,0.016
6/10/2016,6/3/2016,6/3/2016,1.13658,1.12533,0.01125,1.8702,1.6987,0.1715,0.149,0.077,0.072
6/17/2016,6/10/2016,6/10/2016,1.12487,1.12797,-0.0031,1.7056,1.6438,0.0618,0.068,0.021,0.047
6/24/2016,6/17/2016,6/17/2016,1.13181,1.10867,0.02314,1.6232,1.6112,0.012,0.011,0.0271,-0.0161
7/1/2016,6/24/2016,6/24/2016,1.10384,1.11324,-0.0094,1.6541,1.5735,0.0806,0.0405,-0.0666,0.1071
7/8/2016,7/1/2016,7/1/2016,1.11345,1.10517,0.00828,1.5054,1.456,0.0494,-0.0798,-0.119,0.0392
7/15/2016,7/8/2016,7/8/2016,1.1051,1.10693,-0.00183,1.4171,1.3629,0.0542,-0.1298,-0.1842,0.0544
7/22/2016,7/15/2016,7/15/2016,1.10505,1.09738,0.00767,1.383,1.587,-0.204,-0.1871,0.007,-0.1941
7/29/2016,7/22/2016,7/22/2016,1.09709,1.11792,-0.02083,1.575,1.5663,0.0087,0.007,-0.022,0.029
8/5/2016,7/29/2016,7/29/2016,1.11808,1.1087,0.00938,1.5749,1.4548,0.1201,-0.019,-0.108,0.089
8/12/2016,8/5/2016,8/5/2016,1.1087,1.11612,-0.00742,1.4769,1.5868,-0.1099,-0.109,-0.061,-0.048
8/19/2016,8/12/2016,8/12/2016,1.11688,1.13279,-0.01591,1.592,1.5118,0.0802,-0.064,-0.11,0.046
8/26/2016,8/19/2016,8/19/2016,1.13184,1.11945,0.01239,1.5084,1.5798,-0.0714,-0.096,-0.044,-0.052
9/2/2016,8/26/2016,8/26/2016,1.11864,1.11567,0.00297,1.5952,1.6227,-0.0275,-0.04,-0.086,0.046
9/9/2016,9/2/2016,9/2/2016,1.1155,1.12264,-0.00714,1.6176,1.6007,0.0169,-0.039,-0.033,-0.006
9/16/2016,9/9/2016,9/9/2016,1.12349,1.11537,0.00812,1.6127,1.6732,-0.0605,-0.048,0.002,-0.05
9/23/2016,9/16/2016,9/16/2016,1.11537,1.12304,-0.00767,1.6646,1.6857,-0.0211,0.023,0.007,0.016
9/30/2016,9/23/2016,9/23/2016,1.12287,1.12332,-0.00045,1.6926,1.6201,0.0725,0.008,-0.076,0.084
10/7/2016,9/30/2016,9/30/2016,1.12407,1.11985,0.00422,1.6167,1.5979,0.0188,-0.081,-0.129,0.048
10/14/2016,10/7/2016,10/7/2016,1.11914,1.09723,0.02191,1.6083,1.7251,-0.1168,-0.09,0.017,-0.107
10/21/2016,10/14/2016,10/14/2016,1.09695,1.08801,0.00894,1.7638,1.7977,-0.0339,0.012,0.059,-0.047
10/28/2016,10/21/2016,10/21/2016,1.08808,1.09838,-0.0103,1.7907,1.7382,0.0525,0.064,0.004,0.06
11/4/2016,10/28/2016,10/28/2016,1.09783,1.11394,-0.01611,1.7312,1.8468,-0.1156,0.001,0.173,-0.172
11/11/2016,11/4/2016,11/4/2016,1.10845,1.08472,0.02373,1.8504,1.778,0.0724,0.172,0.135,0.037
11/18/2016,11/11/2016,11/11/2016,1.08386,1.05947,0.02439,1.8207,2.1518,-0.3311,0.168,0.309,-0.141
11/25/2016,11/18/2016,11/18/2016,1.05879,1.05929,-0.0005,2.2384,2.3548,-0.1164,0.354,0.272,0.082
12/2/2016,11/25/2016,11/25/2016,1.05993,1.06651,-0.00658,2.3244,2.359,-0.0346,0.289,0.24,0.049
12/9/2016,12/2/2016,12/2/2016,1.05336,1.05586,-0.0025,2.3267,2.3849,-0.0582,0.23,0.281,-0.051
12/16/2016,12/9/2016,12/9/2016,1.05466,1.04428,0.01038,2.3814,2.4674,-0.086,0.302,0.365,-0.063
12/23/2016,12/16/2016,12/16/2016,1.04469,1.04479,-0.0001,2.5097,2.5916,-0.0819,0.413,0.315,0.098
12/30/2016,12/23/2016,12/23/2016,1.04546,1.05248,-0.00702,2.5807,2.543,0.0377,0.323,0.222,0.101
1/6/2017,12/30/2016,12/30/2016,1.05158,1.05346,-0.00188,2.5596,2.446,0.1136,0.221,0.208,0.013
1/13/2017,1/6/2017,1/6/2017,1.05334,1.06376,-0.01042,2.4793,2.421,0.0583,0.187,0.298,-0.111
1/20/2017,1/13/2017,1/13/2017,1.06227,1.06966,-0.00739,2.4304,2.3982,0.0322,0.308,0.34,-0.032
1/27/2017,1/20/2017,1/20/2017,1.07035,1.06964,0.00071,2.3544,2.4668,-0.1124,0.309,0.423,-0.114
2/3/2017,1/27/2017,1/27/2017,1.07138,1.07791,-0.00653,2.4338,2.486,-0.0522,0.397,0.462,-0.065
2/10/2017,2/3/2017,2/3/2017,1.07848,1.06368,0.0148,2.4789,2.467,0.0119,0.484,0.412,0.072
2/17/2017,2/10/2017,2/10/2017,1.06315,1.06084,0.00231,2.4612,2.4073,0.0539,0.415,0.32,0.095
2/24/2017,2/17/2017,2/17/2017,1.06206,1.05623,0.00583,2.4233,2.4182,0.0051,0.325,0.301,0.024
3/3/2017,2/24/2017,2/24/2017,1.05606,1.06188,-0.00582,2.4415,2.3152,0.1263,0.322,0.186,0.136
3/10/2017,3/3/2017,3/3/2017,1.06107,1.06858,-0.00751,2.3365,2.478,-0.1415,0.201,0.354,-0.153
3/17/2017,3/10/2017,3/10/2017,1.06796,1.07379,-0.00583,2.4781,2.5782,-0.1001,0.332,0.483,-0.151
3/24/2017,3/17/2017,3/17/2017,1.0742,1.07983,-0.00563,2.5801,2.5005,0.0796,0.465,0.434,0.031
3/31/2017,3/24/2017,3/24/2017,1.08336,1.06679,0.01657,2.4969,2.4177,0.0792,0.44,0.405,0.035
4/7/2017,3/31/2017,3/31/2017,1.06605,1.05953,0.00652,2.3675,2.3982,-0.0307,0.387,0.333,0.054
4/14/2017,4/7/2017,4/7/2017,1.05832,1.06123,-0.00291,2.3982,2.3822,0.016,0.318,0.23,0.088
4/21/2017,4/14/2017,4/14/2017,1.0609,1.06991,-0.00901,2.3841,2.232,0.1521,0.238,0.185,0.053
4/28/2017,4/21/2017,4/21/2017,1.08977,1.08921,0.00056,2.2036,2.2356,-0.032,0.174,0.249,-0.075
5/5/2017,4/28/2017,4/28/2017,1.08973,1.09961,-0.00988,2.3107,2.2838,0.0269,0.357,0.32,0.037
5/12/2017,5/5/2017,5/5/2017,1.10133,1.09295,0.00838,2.291,2.3487,-0.0577,0.329,0.417,-0.088
5/19/2017,5/12/2017,5/12/2017,1.09329,1.12039,-0.0271,2.3506,2.3257,0.0249,0.416,0.394,0.022
