Date,Open,High,Low,Close,
9/4/2015,1.965,1.989,1.823,1.829,0.136
9/11/2015,1.83,1.906,1.805,1.83,0
9/18/2015,1.832,1.983,1.819,1.829,0.003
9/25/2015,1.844,1.895,1.73,1.841,0.003
10/2/2015,1.829,1.834,1.646,1.701,0.128
10/9/2015,1.73,1.875,1.713,1.864,-0.134
10/16/2015,1.863,1.869,1.745,1.802,0.061
10/23/2015,1.821,1.878,1.785,1.863,-0.042
10/30/2015,1.848,1.947,1.759,1.923,-0.075
11/6/2015,1.933,2.053,1.921,2.04,-0.107
11/13/2015,2.047,2.089,1.966,1.981,0.066
11/20/2015,1.964,1.997,1.862,1.876,0.088
11/27/2015,1.895,1.924,1.801,1.818,0.077
12/4/2015,1.823,1.982,1.724,1.924,-0.101
12/11/2015,1.919,1.929,1.794,1.816,0.103
12/18/2015,1.842,1.957,1.799,1.831,0.011
12/25/2015,1.848,1.948,1.807,1.923,-0.075
1/1/2016,1.872,1.997,1.872,1.961,-0.089
1/8/2016,1.909,1.916,1.732,1.773,0.136
1/15/2016,1.782,1.814,1.627,1.662,0.12
1/22/2016,1.679,1.76,1.604,1.711,-0.032
1/29/2016,1.694,1.72,1.559,1.564,0.13
2/5/2016,1.56,1.635,1.488,1.561,-0.001
2/12/2016,1.557,1.57,1.225,1.417,0.14
2/19/2016,1.457,1.504,1.375,1.417,0.04
2/26/2016,1.451,1.498,1.326,1.401,0.05
3/4/2016,1.386,1.494,1.316,1.487,-0.101
3/11/2016,1.465,1.583,1.357,1.578,-0.113
3/18/2016,1.568,1.586,1.41,1.452,0.116
3/25/2016,1.449,1.513,1.405,1.455,-0.006
4/1/2016,1.443,1.456,1.378,1.437,0.006
4/8/2016,1.421,1.452,1.331,1.367,0.054
4/15/2016,1.342,1.48,1.337,1.407,-0.065
4/22/2016,1.406,1.622,1.397,1.605,-0.199
4/29/2016,1.603,1.662,1.554,1.613,-0.01
5/6/2016,1.606,1.608,1.409,1.415,0.191
5/13/2016,1.428,1.446,1.365,1.374,0.054
5/20/2016,1.376,1.493,1.354,1.459,-0.083
5/27/2016,1.427,1.496,1.402,1.441,-0.014
6/3/2016,1.475,1.497,1.255,1.283,0.192
6/10/2016,1.27,1.31,1.213,1.226,0.044
6/17/2016,1.212,1.234,1.072,1.15,0.062
6/24/2016,1.19,1.396,1.018,1.098,0.092
7/1/2016,1.058,1.066,0.779,0.878,0.18
7/8/2016,0.869,0.891,0.724,0.743,0.126
7/15/2016,0.729,0.844,0.709,0.84,-0.111
7/22/2016,0.831,0.885,0.771,0.812,0.019
7/29/2016,0.8,0.84,0.698,0.702,0.098
8/5/2016,0.693,0.842,0.632,0.667,0.026
8/12/2016,0.665,0.672,0.507,0.51,0.155
8/19/2016,0.527,0.617,0.503,0.613,-0.086
8/26/2016,0.611,0.611,0.535,0.54,0.071
9/2/2016,0.669,0.748,0.608,0.731,-0.062
9/9/2016,0.699,0.868,0.64,0.858,-0.159
9/16/2016,0.88,0.951,0.819,0.87,0.01
9/23/2016,0.874,0.891,0.702,0.728,0.146
9/30/2016,0.706,0.745,0.647,0.728,-0.022
10/7/2016,0.743,1.018,0.713,0.973,-0.23
10/14/2016,0.975,1.149,0.968,1.113,-0.138
10/21/2016,1.159,1.223,1.046,1.061,0.098
10/28/2016,1.071,1.312,1.038,1.266,-0.195
11/4/2016,1.25,1.29,1.115,1.13,0.12
11/11/2016,1.192,1.389,1.161,1.365,-0.173
11/18/2016,1.447,1.495,1.352,1.457,-0.01
11/25/2016,1.438,1.484,1.358,1.417,0.021
12/2/2016,1.376,1.499,1.363,1.38,-0.004
12/9/2016,1.416,1.466,1.354,1.453,-0.037
12/16/2016,1.5,1.537,1.383,1.439,0.061
12/23/2016,1.455,1.457,1.333,1.344,0.111
12/30/2016,1.306,1.324,1.219,1.24,0.066
1/6/2017,1.266,1.393,1.262,1.383,-0.117
1/13/2017,1.344,1.381,1.29,1.366,-0.022
1/20/2017,1.332,1.449,1.258,1.43,-0.098
1/27/2017,1.405,1.53,1.365,1.47,-0.065
2/3/2017,1.493,1.498,1.347,1.356,0.137
2/10/2017,1.348,1.354,1.211,1.257,0.091
2/17/2017,1.278,1.333,1.2,1.213,0.065
2/24/2017,1.23,1.268,1.068,1.078,0.152
3/3/2017,1.151,1.215,1.132,1.185,-0.034
3/10/2017,1.148,1.263,1.138,1.232,-0.084
3/17/2017,1.205,1.291,1.189,1.245,-0.04
3/24/2017,1.254,1.299,1.166,1.198,0.056
3/31/2017,1.199,1.214,1.11,1.116,0.083
4/7/2017,1.143,1.147,1.034,1.069,0.074
4/14/2017,1.078,1.109,1.016,1.043,0.035
4/21/2017,1.039,1.093,1,1.041,-0.002
4/28/2017,1.037,1.12,1.037,1.086,-0.049
5/5/2017,1.103,1.124,1.073,1.117,-0.014
5/12/2017,1.121,1.223,1.082,1.087,0.034
5/19/2017,1.115,1.168,1.03,1.095,0.02
5/26/2017,1.081,1.103,1.002,1.013,0.068
6/2/2017,1.011,1.082,0.986,1.039,-0.028
6/9/2017,1.064,1.071,0.981,1.006,0.058
