Date,Open,High,Low,Close,
9/11/2015,0.367,0.381,0.348,0.354,0.013
9/18/2015,0.345,0.394,0.333,0.339,0.006
9/25/2015,0.326,0.338,0.326,0.329,-0.003
10/2/2015,0.326,0.354,0.321,0.324,0.002
10/9/2015,0.312,0.339,0.312,0.332,-0.02
10/16/2015,0.324,0.327,0.306,0.32,0.004
10/23/2015,0.333,0.333,0.306,0.313,0.02
10/30/2015,0.313,0.32,0.292,0.297,0.016
11/6/2015,0.308,0.327,0.307,0.32,-0.012
11/13/2015,0.339,0.341,0.302,0.302,0.037
11/20/2015,0.302,0.325,0.297,0.325,-0.023
11/27/2015,0.32,0.326,0.298,0.315,0.005
12/4/2015,0.304,0.34,0.301,0.334,-0.03
12/11/2015,0.327,0.336,0.308,0.315,0.012
12/18/2015,0.316,0.316,0.271,0.275,0.041
12/25/2015,0.271,0.285,0.27,0.282,-0.011
1/1/2016,0.281,0.281,0.27,0.272,0.009
1/8/2016,0.271,0.28,0.23,0.236,0.035
1/15/2016,0.228,0.249,0.202,0.223,0.005
1/22/2016,0.221,0.239,0.206,0.239,-0.018
1/29/2016,0.239,0.239,0.099,0.104,0.135
2/5/2016,0.095,0.095,0.025,0.031,0.064
2/12/2016,0.015,0.089,-0.029,0.08,-0.065
2/19/2016,0.08,0.095,0.001,0.014,0.066
2/26/2016,0.013,0.013,-0.064,-0.062,0.075
3/4/2016,-0.062,-0.008,-0.069,-0.037,-0.025
3/11/2016,-0.035,0.016,-0.101,-0.012,-0.023
3/18/2016,-0.007,0.008,-0.112,-0.095,0.088
3/25/2016,-0.089,-0.075,-0.108,-0.091,0.002
4/1/2016,-0.094,-0.025,-0.097,-0.059,-0.035
4/8/2016,-0.063,-0.046,-0.082,-0.078,0.015
4/15/2016,-0.08,-0.074,-0.115,-0.11,0.03
4/22/2016,-0.114,-0.094,-0.135,-0.11,-0.004
4/29/2016,-0.109,-0.054,-0.109,-0.074,-0.035
5/6/2016,-0.091,-0.091,-0.117,-0.112,0.021
5/13/2016,-0.115,-0.085,-0.117,-0.109,-0.006
5/20/2016,-0.11,-0.069,-0.11,-0.101,-0.009
5/27/2016,-0.107,-0.089,-0.117,-0.114,0.007
6/3/2016,-0.111,-0.09,-0.115,-0.099,-0.012
6/10/2016,-0.12,-0.106,-0.155,-0.151,0.031
6/17/2016,-0.16,-0.138,-0.201,-0.147,-0.013
6/24/2016,-0.142,-0.125,-0.196,-0.18,0.038
7/1/2016,-0.183,-0.178,-0.26,-0.253,0.07
7/8/2016,-0.26,-0.233,-0.286,-0.282,0.022
7/15/2016,-0.283,-0.219,-0.283,-0.226,-0.057
7/22/2016,-0.226,-0.214,-0.237,-0.222,-0.004
7/29/2016,-0.223,-0.16,-0.291,-0.182,-0.041
8/5/2016,-0.183,-0.026,-0.183,-0.092,-0.091
8/12/2016,-0.066,-0.025,-0.106,-0.103,0.037
8/19/2016,-0.111,-0.068,-0.111,-0.083,-0.028
8/26/2016,-0.074,-0.066,-0.095,-0.069,-0.005
9/2/2016,-0.07,-0.015,-0.076,-0.016,-0.054
9/9/2016,-0.017,-0.004,-0.064,-0.011,-0.006
9/16/2016,-0.003,0.031,-0.043,-0.037,0.034
9/23/2016,-0.041,0.019,-0.07,-0.049,0.008
9/30/2016,-0.04,-0.031,-0.09,-0.079,0.039
10/7/2016,-0.081,-0.02,-0.081,-0.059,-0.022
10/14/2016,-0.057,0.006,-0.06,-0.056,-0.001
10/21/2016,-0.052,0.003,-0.065,-0.055,0.003
10/28/2016,-0.055,0.005,-0.066,-0.045,-0.01
11/4/2016,-0.046,0.004,-0.064,-0.006,-0.04
11/11/2016,-0.061,-0.023,-0.081,-0.03,-0.031
11/18/2016,-0.024,0.044,-0.024,0.038,-0.062
11/25/2016,0.034,0.048,0.019,0.03,0.004
12/2/2016,0.037,0.05,0.011,0.044,-0.007
12/9/2016,0.035,0.061,0.03,0.055,-0.02
12/16/2016,0.063,0.093,0.052,0.08,-0.017
12/23/2016,0.088,0.088,0.05,0.057,0.031
12/30/2016,0.057,0.063,0.035,0.045,0.012
1/6/2017,0.045,0.071,0.045,0.058,-0.013
1/13/2017,0.058,0.064,0.04,0.05,0.008
1/20/2017,0.05,0.079,0.044,0.06,-0.01
1/27/2017,0.064,0.094,0.044,0.082,-0.018
2/3/2017,0.084,0.143,0.08,0.095,-0.011
2/10/2017,0.099,0.109,0.083,0.087,0.012
2/17/2017,0.088,0.1,0.088,0.092,-0.004
2/24/2017,0.09,0.1,0.056,0.065,0.025
3/3/2017,0.055,0.088,0.048,0.077,-0.022
3/10/2017,0.076,0.099,0.066,0.09,-0.014
3/17/2017,0.097,0.097,0.071,0.072,0.025
3/24/2017,0.071,0.071,0.053,0.067,0.004
3/31/2017,0.063,0.075,0.053,0.071,-0.008
4/7/2017,0.068,0.076,0.048,0.054,0.014
4/14/2017,0.054,0.061,0.006,0.011,0.043
4/21/2017,0.01,0.023,0.001,0.014,-0.004
4/28/2017,0.022,0.03,0.013,0.013,0.009
5/5/2017,0.013,0.024,0.011,0.019,-0.006
5/12/2017,0.019,0.054,0.019,0.043,-0.024
5/19/2017,0.044,0.051,0.033,0.039,0.005
5/26/2017,0.039,0.055,0.036,0.039,0
6/2/2017,0.039,0.059,0.034,0.053,-0.014
6/9/2017,0.051,0.085,0.039,0.056,-0.005
