Date,Close,Open,High,Low,delta
9-Nov-14,1.1288,1.1328,1.1402,1.126,0.004
2-Nov-14,1.1327,1.1263,1.1467,1.1261,-0.006
26-Oct-14,1.1266,1.1234,1.1334,1.1118,-0.003
19-Oct-14,1.1232,1.1269,1.1299,1.1181,0.005
12-Oct-14,1.1278,1.1175,1.1387,1.1168,-0.008
5-Oct-14,1.12,1.125,1.1265,1.1077,0.004
28-Sep-14,1.1243,1.1152,1.1271,1.1067,-0.009
21-Sep-14,1.1154,1.0951,1.1172,1.0923,-0.019
14-Sep-14,1.0962,1.109,1.1099,1.0884,0.013
7-Sep-14,1.1094,1.088,1.1099,1.0877,-0.021
31-Aug-14,1.088,1.0874,1.0943,1.0817,0.000
24-Aug-14,1.0878,1.0953,1.1,1.0807,0.007
17-Aug-14,1.0947,1.0889,1.0989,1.0871,-0.005
10-Aug-14,1.0896,1.097,1.0978,1.0856,0.008
3-Aug-14,1.0974,1.0912,1.0988,1.09,-0.006
27-Jul-14,1.0917,1.0811,1.0945,1.0792,-0.010
20-Jul-14,1.0813,1.0734,1.082,1.0707,-0.008
13-Jul-14,1.0732,1.0733,1.0793,1.0705,0.000
6-Jul-14,1.0733,1.0651,1.0736,1.0626,-0.008
29-Jun-14,1.0655,1.0657,1.0696,1.0616,0.001
22-Jun-14,1.0668,1.0758,1.0762,1.0655,0.009
15-Jun-14,1.0758,1.0855,1.0886,1.0747,0.010
8-Jun-14,1.0856,1.0925,1.094,1.0837,0.008
1-Jun-14,1.0935,1.0843,1.096,1.0835,-0.009
25-May-14,1.0843,1.0868,1.0886,1.0818,0.002
18-May-14,1.0862,1.0858,1.0941,1.0847,0.000
11-May-14,1.0857,1.0898,1.0926,1.0848,0.004
4-May-14,1.0896,1.0973,1.0988,1.081,0.008
27-Apr-14,1.0974,1.1029,1.1039,1.0933,0.007
20-Apr-14,1.1039,1.1015,1.1053,1.0996,-0.002
13-Apr-14,1.1017,1.0961,1.1034,1.0938,-0.004
6-Apr-14,1.0981,1.0976,1.1009,1.0853,0.000
30-Mar-14,1.0981,1.1062,1.107,1.0953,0.008
23-Mar-14,1.1061,1.1217,1.1246,1.0998,0.016
16-Mar-14,1.122,1.1099,1.1278,1.1022,-0.012
9-Mar-14,1.1104,1.1076,1.1153,1.1039,-0.002
2-Mar-14,1.1083,1.1053,1.1117,1.0951,-0.002
23-Feb-14,1.1065,1.111,1.1159,1.1038,0.005
16-Feb-14,1.1111,1.0989,1.1179,1.0906,-0.013
9-Feb-14,1.0978,1.1031,1.1089,1.0936,0.005
2-Feb-14,1.1033,1.1127,1.1133,1.0964,0.010
26-Jan-14,1.1129,1.108,1.1224,1.1027,-0.004
19-Jan-14,1.1088,1.0959,1.1173,1.0927,-0.013
12-Jan-14,1.0962,1.0889,1.0991,1.0839,-0.007
5-Jan-14,1.0895,1.0634,1.0944,1.0607,-0.026
29-Dec-13,1.0635,1.07,1.0727,1.0585,0.007
22-Dec-13,1.0706,1.0637,1.0718,1.0577,-0.007
15-Dec-13,1.0635,1.0584,1.0737,1.0569,-0.005
8-Dec-13,1.0586,1.0636,1.0669,1.0556,0.005
1-Dec-13,1.0636,1.0612,1.0707,1.06,-0.002
24-Nov-13,1.0615,1.0515,1.0628,1.0509,-0.010
17-Nov-13,1.0514,1.0436,1.0568,1.0412,-0.007
10-Nov-13,1.0439,1.0478,1.0525,1.0432,0.004
3-Nov-13,1.0479,1.0422,1.0503,1.0394,-0.006
27-Oct-13,1.0421,1.0449,1.0496,1.0407,0.003
20-Oct-13,1.0449,1.0289,1.0461,1.0267,-0.016
13-Oct-13,1.0287,1.0348,1.0391,1.0273,0.006
6-Oct-13,1.035,1.0288,1.0419,1.0285,-0.005
29-Sep-13,1.0295,1.0302,1.0356,1.0272,0.001
22-Sep-13,1.0307,1.0295,1.034,1.0269,0.000
15-Sep-13,1.0305,1.0351,1.0357,1.0179,0.005
8-Sep-13,1.0352,1.0407,1.0419,1.0302,0.005
1-Sep-13,1.0405,1.052,1.0559,1.0378,0.013
25-Aug-13,1.0537,1.0495,1.0558,1.0468,-0.004
18-Aug-13,1.0495,1.0331,1.0568,1.0313,-0.016
11-Aug-13,1.0336,1.0292,1.0369,1.0277,-0.005
4-Aug-13,1.0289,1.0382,1.0445,1.0272,0.010
28-Jul-13,1.0388,1.028,1.0402,1.0243,-0.011
21-Jul-13,1.0283,1.0361,1.0367,1.0251,0.008
14-Jul-13,1.0368,1.0385,1.0442,1.0351,0.003
7-Jul-13,1.0394,1.0562,1.0586,1.0321,0.018
30-Jun-13,1.0578,1.0514,1.0608,1.0468,-0.006
23-Jun-13,1.0519,1.0446,1.0556,1.0419,-0.006
16-Jun-13,1.0457,1.0164,1.0487,1.0145,-0.029
9-Jun-13,1.017,1.0195,1.025,1.0133,0.003
2-Jun-13,1.0196,1.0358,1.0384,1.0165,0.018
26-May-13,1.0378,1.0307,1.042,1.0289,-0.006
19-May-13,1.0318,1.0275,1.0393,1.0214,-0.004
12-May-13,1.0279,1.0087,1.0312,1.0077,-0.018
5-May-13,1.0099,1.0077,1.0152,1.0011,-0.002
28-Apr-13,1.008,1.0171,1.0172,1.0047,0.009
21-Apr-13,1.0169,1.0255,1.0285,1.0154,0.010
14-Apr-13,1.0265,1.013,1.0293,1.0124,-0.013
7-Apr-13,1.0136,1.0169,1.0214,1.0079,0.004
31-Mar-13,1.0175,1.0175,1.0235,1.0101,0.000
24-Mar-13,1.0174,1.0229,1.0235,1.0142,0.006
17-Mar-13,1.0232,1.0201,1.0284,1.0197,-0.004
10-Mar-13,1.0193,1.0289,1.0295,1.0178,0.009
3-Mar-13,1.0285,1.027,1.0335,1.0232,-0.002
24-Feb-13,1.0269,1.0214,1.0342,1.0206,-0.005
17-Feb-13,1.0214,1.0062,1.0256,1.0055,-0.015
10-Feb-13,1.0064,1.0021,1.0087,0.9995,-0.004
3-Feb-13,1.0024,0.9965,1.0035,0.9929,-0.006
27-Jan-13,0.9964,1.0055,1.01,0.9953,0.009
20-Jan-13,1.0057,0.9918,1.01,0.99,-0.014
13-Jan-13,0.9918,0.9839,0.9946,0.9828,-0.007
6-Jan-13,0.9848,0.9865,0.9886,0.9811,0.002
30-Dec-12,0.9871,0.9964,0.9976,0.9833,0.010
23-Dec-12,0.997,0.9929,0.9971,0.9902,-0.004
16-Dec-12,0.9933,0.9865,0.9953,0.9827,-0.008
9-Dec-12,0.9856,0.9881,0.9888,0.9821,0.003
2-Dec-12,0.9885,0.9938,0.9954,0.9872,0.006
25-Nov-12,0.9943,0.9931,0.9961,0.9902,-0.001
18-Nov-12,0.9929,1.0014,1.0017,0.9912,0.008
11-Nov-12,1.0012,1.001,1.0056,0.9982,0.000
4-Nov-12,1.0016,0.9956,1.0033,0.987,-0.006
28-Oct-12,0.996,0.9975,1.0019,0.9918,0.001
21-Oct-12,0.9966,0.9937,0.9994,0.9885,-0.003
14-Oct-12,0.9937,0.9786,0.9939,0.976,-0.014
7-Oct-12,0.9802,0.9783,0.9834,0.974,-0.001
30-Sep-12,0.9787,0.9834,0.9884,0.9731,0.005
23-Sep-12,0.9838,0.976,0.986,0.9753,-0.007
16-Sep-12,0.9764,0.9705,0.9816,0.969,-0.005
9-Sep-12,0.9718,0.9777,0.9788,0.963,0.007
2-Sep-12,0.9786,0.9868,0.9918,0.9762,0.008
26-Aug-12,0.9865,0.9916,0.9931,0.9838,0.006
19-Aug-12,0.9923,0.9888,0.9948,0.9838,-0.003
12-Aug-12,0.9892,0.991,0.994,0.9856,0.002
5-Aug-12,0.991,1.0017,1.0022,0.9902,0.010
29-Jul-12,1.0013,1.0038,1.0085,0.9976,0.002
22-Jul-12,1.0033,1.0134,1.0231,1.0028,0.009
15-Jul-12,1.0125,1.0141,1.0173,1.0062,0.002
8-Jul-12,1.0145,1.0193,1.0249,1.0125,0.005
1-Jul-12,1.0193,1.016,1.0207,1.0096,-0.003
24-Jun-12,1.0167,1.0255,1.0363,1.0161,0.008
17-Jun-12,1.0244,1.0201,1.03,1.0155,-0.003
10-Jun-12,1.0217,1.0221,1.0325,1.0198,0.005
3-Jun-12,1.0264,1.0393,1.0446,1.0206,0.014
27-May-12,1.0406,1.0269,1.0442,1.0204,-0.011
20-May-12,1.0293,1.0212,1.0312,1.0149,-0.007
13-May-12,1.0221,1.0015,1.0227,0.9986,-0.021
6-May-12,1.0008,0.9947,1.0062,0.992,-0.005
29-Apr-12,0.9955,0.9805,0.9963,0.9799,-0.015
22-Apr-12,0.9805,0.9924,0.9978,0.9796,0.011
15-Apr-12,0.9917,0.9989,1.0032,0.9861,0.008
8-Apr-12,0.9996,0.9971,1.0051,0.9922,-0.002
1-Apr-12,0.9973,0.9953,0.9998,0.9884,0.001
25-Mar-12,0.9979,0.998,1.0019,0.9896,0.000
18-Mar-12,0.9981,0.9911,1.0033,0.9856,-0.006
11-Mar-12,0.9919,0.9902,0.9948,0.9877,-0.001
4-Mar-12,0.9911,0.9892,1.0028,0.9868,-0.002
26-Feb-12,0.989,0.9985,1.0049,0.9838,0.011
