Date,Close,Open,High,Low,delta
23-Oct-11,4.575,4.488,4.65,4.39,-0.0980
16-Oct-11,4.477,4.505,4.58,4.457,-0.0270
9-Oct-11,4.45,4.318,4.503,4.298,-0.1850
2-Oct-11,4.265,4.17,4.293,4.015,-0.0150
25-Sep-11,4.25,4.08,4.305,4.025,-0.2350
18-Sep-11,4.015,4.175,4.23,4.005,0.2100
11-Sep-11,4.225,4.177,4.258,4.082,0.0330
4-Sep-11,4.258,4.293,4.358,4.168,0.1490
28-Aug-11,4.407,4.445,4.488,4.385,-0.0070
21-Aug-11,4.4,4.28,4.508,4.26,-0.1700
14-Aug-11,4.23,4.515,4.62,4.195,0.1770
7-Aug-11,4.407,4.582,4.657,4.343,0.1430
31-Jul-11,4.55,4.843,4.907,4.395,0.2850
24-Jul-11,4.835,4.975,5.015,4.81,0.1650
17-Jul-11,5,4.92,5.04,4.9,-0.0450
10-Jul-11,4.955,5.122,5.142,4.92,0.2720
3-Jul-11,5.227,5.287,5.298,5.17,0.0460
26-Jun-11,5.273,5.028,5.287,5.012,-0.1710
19-Jun-11,5.102,5.13,5.153,5.052,0.0130
12-Jun-11,5.115,5.18,5.28,5.102,0.0870
5-Jun-11,5.202,5.258,5.298,5.19,0.0600
29-May-11,5.262,5.227,5.293,5.193,0.0000
22-May-11,5.262,5.31,5.31,5.222,0.0650
15-May-11,5.327,5.34,5.412,5.313,0.0380
8-May-11,5.365,5.457,5.477,5.355,0.0470
1-May-11,5.412,5.435,5.465,5.347,0.0330
24-Apr-11,5.445,5.452,5.505,5.423,0.0830
17-Apr-11,5.528,5.568,5.602,5.495,0.0890
10-Apr-11,5.617,5.662,5.698,5.593,0.0250
3-Apr-11,5.642,5.528,5.648,5.512,-0.1050
27-Mar-11,5.537,5.483,5.568,5.463,-0.0940
20-Mar-11,5.443,5.41,5.468,5.395,-0.0600
13-Mar-11,5.383,5.443,5.465,5.293,0.0690
6-Mar-11,5.452,5.525,5.56,5.443,0.1230
27-Feb-11,5.575,5.472,5.59,5.452,-0.0430
20-Feb-11,5.532,5.633,5.633,5.517,0.0900
13-Feb-11,5.622,5.675,5.71,5.597,0.0530
6-Feb-11,5.675,5.71,5.765,5.66,-0.0050
30-Jan-11,5.67,5.427,5.685,5.423,-0.1980
23-Jan-11,5.472,5.602,5.622,5.468,0.1610
16-Jan-11,5.633,5.508,5.637,5.492,-0.1250
9-Jan-11,5.508,5.523,5.582,5.438,0.0720
2-Jan-11,5.58,5.49,5.593,5.47,-0.0650
26-Dec-10,5.515,5.715,5.715,5.51,0.1400
19-Dec-10,5.655,5.535,5.67,5.505,-0.0850
12-Dec-10,5.57,5.633,5.71,5.55,0.0270
5-Dec-10,5.597,5.51,5.65,5.403,-0.1420
28-Nov-10,5.455,5.455,5.5,5.38,0.0300
21-Nov-10,5.485,5.515,5.54,5.43,0.0250
14-Nov-10,5.51,5.39,5.54,5.39,-0.1580
7-Nov-10,5.352,5.295,5.395,5.275,-0.1120
31-Oct-10,5.24,5.173,5.273,5.173,-0.0420
24-Oct-10,5.198,5.15,5.262,5.15,-0.0300
17-Oct-10,5.168,5.15,5.185,5.1,-0.0730
10-Oct-10,5.095,5.03,5.1,4.997,-0.0550
3-Oct-10,5.04,5.07,5.123,4.915,0.0100
26-Sep-10,5.05,5.052,5.158,4.918,0.0250
19-Sep-10,5.075,5.11,5.195,4.965,0.0350
12-Sep-10,5.11,4.972,5.138,4.912,-0.1330
5-Sep-10,4.977,4.84,5.008,4.75,-0.1120
29-Aug-10,4.865,4.805,4.895,4.65,-0.0600
22-Aug-10,4.805,4.96,5.022,4.705,0.0950
15-Aug-10,4.9,5.05,5.05,4.78,0.1350
8-Aug-10,5.035,5.155,5.188,4.945,0.1300
1-Aug-10,5.165,5.195,5.248,5,0.0400
25-Jul-10,5.205,5.2,5.315,5.06,-0.0100
18-Jul-10,5.195,5.117,5.27,5.008,-0.0780
11-Jul-10,5.117,5.11,5.21,4.99,0.0130
4-Jul-10,5.13,5.095,5.168,4.945,-0.0200
27-Jun-10,5.11,5.247,5.365,4.98,0.1350
20-Jun-10,5.245,5.358,5.458,5.207,0.1150
13-Jun-10,5.36,5.398,5.478,5.29,0.0270
6-Jun-10,5.387,5.415,5.45,5.205,0.0450
30-May-10,5.432,5.412,5.448,5.282,0.0060
23-May-10,5.438,5.392,5.453,5.193,-0.0200
16-May-10,5.418,5.51,5.523,5.285,0.1020
9-May-10,5.52,5.472,5.64,5.392,-0.0480
2-May-10,5.472,5.71,5.807,5.352,0.2430
